objek wisata,ulasan, atraksi,amenitas,aksesibilitas
alun alun,"Banyak wahana bermain untuk anak, sekarang lebih luas dan cantik karena baru direnovasi. Cocok banget buat pergi malam mingguan atau pun joging saat hari minggu",positif,,
alun alun,"kurang tertata rapi...
sampah masih berserakan...
taman air mancurnya tidak terawat...",,negatif,
alun alun,"ada beberapa fasilitas rusak dan cat mulai luntur, satpol pp ngeriung ngadem aja sii di pos, pantau pengunjung dong, untuk yg lainya bagus, pekerja pertamanan jg rajin",,negatif,
alun alun,"Tempatnya bagus, bersih, udara sejuk, banyak mainan cocok untuk wisata bareng temen atau kluarga. Wisata hemat heheh..",positif,positif,
alun alun,"Bagus, bersih dan aman",,positif,
alun alun,Salah satu fasilitas publik di kota Lamongan. Tempat yang hampir tidak pernah sepi setiap harinya. Bisa dijadikan sarana liburan bagi keluarga ataupun sekedar nongkrong dengan teman. Tempat yang memiliki fasilitas ckup di outdoor area. ,positif,positif,
alun alun,"Tempatnya bersih bagus n luas
Ada banyak spot foto,wahana bermain n olah raga.",positif,positif,
alun alun,Mantap bersih bagus,positif,positif,
alun alun,"Tempat ternyaman bersantai dengan keluarga, seringkali juga dijadikan tempat melaksanakan acara dengan kegiatan2 penting untuk warga Lamongan",positif,,
alun alun,indah asri... kaget setelah 2 tahun di Negeri Orang.. baru kmrin sempat main ke Alun2 udah banyak yg berubah.. dan tentunya makin indah..,positif,,
alun alun,"wisata gratis di Lamongan ya di alun-alun Lamongan, apalagi klo pas bianglala beroperasi jadi bisa lihat keindahan Lamongan dari atas dan gratis juga ya naiknya",positif,positif,
alun alun,"Bagus, sudah tertata dengan baik, tapi sayang tidak disediakan tempat untuk mmemberi ASI",,negatif,
alun alun,Fasilitas nya banyak yang harus di perbaiki apa lagi untuk permainan anak anak nya takutnya membahayakan anak yang lagi main,,negatif,
alun alun,"tempatnya rapi, bersih, luas...nyaman .
hiburan murah meriah untuk keluarga . dekat dengan masjid juga tempat kuliner.
nice",positif,positif,
alun alun,Bagus...sudah banyak pembangunan yg dilalukan... Semoga makin bagus kedepan,,positif,
alun alun,"Alun-alun kota Lamongan sangat bagus, terasa meriah.
Tidak seperti alun-alun di kota saya, terasa sepi, suram, angker dan tidak terawat.
Dari segi pencahayaan pun bagus, terlihat sekali suasana kota Lamongan yang asyik.",,positif,
alun alun,"Tempat luas, enak buat tongkrongan, cocok buat bawa anak kecil karena ada banyak permainan gratis, diseberang  juga banyak beraneka ragam jenis jajanan dan makanan",positif,positif,
alun alun,Mantep sih.. perpaduan view masjid dengan wahana komedi putar. Lumayan luas juga. Lari  juga cukup recommend disini.,positif,,
alun alun,Sudah banyak perubahan dari terakhir kali kesini. Banyak ayunan & tempat bermain lainnya yg uda mulai di cat ulang & diperbaiki.,,positif,
alun alun,"Penataan alun2 terbaik, Saran: Perawatan untuk rumput harus lebih sering biar kelihatan rapi.
",,negatif,
alun alun,"Bagus, cuma agak kotor. Sudah ada tempat sampah, hanya kesdaran masing². Permainan anak banyak yg sudah rusak, tp anak² happy",,negatif,
alun alun,Cocok utk keluarga,positif,,
alun alun,"Banyak yg baru mainannya, anak2 senang..",positif,,
alun alun,"Dinas terkait banyak tidurnya.
lampu rusak mainan rusak sdh 7tahun dibiarkan. dan membahayakan anak kecil.
Kebersihan lumayan.",,negatif,
alun alun,Tempat luas. Banyak mainan utk anak2. Kemarin kesana jam 4an jd blm banyak penjual2 makanan...,positif,positif,
alun alun,"di alun2 lamongan ada kuliner enak nasi uduk dengan berbagai macam pilihan lauk, aku lupa nge foto tapi saya beli waktu malam dan penjual nasi uduk di mobil carry

rekomended sekali",,positif,
alun alun,Bagus nyaman dan bisa buat recomendasi tempat ternyaman melepas penat,positif,,
alun alun,"Alun2 merupakan ciri khas suatu daerah biasanya terdapat kantor pusat pemerintahan daerah , ada lapangan buat acara2 masyarakat sekitar , ada masjid raya dll",,positif,
alun alun,"Enak buat keluarga.
Ada kritik sedikit, masyarakatnya tidak tertib dalam membuang sampah. Harusnya tiap titik ada bak sampah dan ada tulisan tidak membuang sampah sembarangan.",,negatif,
alun alun,"Ruang terbuka publik yang sangat bermanfaat bagi warga kota Lamongan, banyak fasilitas permainan yang tersedia tentu cocok sebagai tempat bersantai bagi keluarga. Penambahan toilet perlu dilakukan, mengingat tempat ini selalu ramai terutama hari sabtu dan minggu.",positif,positif,
alun alun,"Alun alun lamongan sangat bagus ,  tempatnya luas dan bnyk permainan anak"" jg a",positif,,
alun alun,"tempat luas, fasilitas ada Playground,toilet umum,taman,kolam ikan, rekomended buat main bersama keluarga besar atau keluarga kecil.",positif,positif,
alun alun,Alun alun yg luas setelah direnovasi terdapat bianglala besar seperti di kota batu malang. Kalau malam rame banget apalagi malam minggu. Banyak pedagang yg jualan di sisi barat alun alun.,positif,positif,
alun alun,"Suasananya enak, bersih dan rindang serta ada wahana permainannya pula.",positif,positif,
alun alun,"Cocok buat jogging pagi2 saat ga banyak kendaraan, dekat dengan tempat kuliner dan tempat ibadah.",positif,positif,
alun alun,tempatnya luas banyak aktifitas yang bisa dilakukan (mainan anak juga banyak) tapi kebersihan bisa lebih ditingkatkan,positif,negatif,
alun alun,"Alun2 kota yang jadi pusat berbagai kalangan, duduk2, atau sekedar berfoto-foto, di sini sudah tertata rapi dan bersih.",positif,positif,
alun alun,"Agak panas, tempat berteduh masih sedikit",,negatif,
alun alun,"Nyaman buat anak-anak, tapi sayangnya banyak tempat main yang mulai rusak, contohnya perosotan yang mulai berlubang..",positif,negatif,
alun alun,"Alun alun lamongan sekarang lebih bagus,banyak permainan anak  anak,air mancur menari dan juga ada bianglala gratis.anak anak pasti suka kalau di ajak ke sini tempatnya juga bersih dan nyaman",positif,positif,
alun alun,"Tempat yang sangat menarik, dan patut diacungi  jempol. ",positif,,
alun alun,"Gowes dr Sidoarjo ke Lamongan mampir masjid Namira dan alun-alun kota Lamongan, ternyata alun alunnya besar cuma tulisan ikoniknya(alun-alun Lamongan) kurang besar dan jangan dilengkungkan soalnya dibuat foto gak keliatan,",negatif,,
alun alun,Bagus sih tapi kadang macet banget karena dekat dengan stasiun but overall luar biasa,,,negatif
alun alun,"Tempatnya kids friendly, bisa untuk mengenalkan anak² pada burung, banyak permainan yg bisa dimainkan",positif,,
alun alun,"Tertata rapi,cocok buat destinasi wisata keluarga...pedagang nya sdh direlokasi",positif,positif,
alun alun,"Indah dan menawan.
Tempat nyantai duduk2 untuk bersantai bersama keluarga. Menikmati sejuk nya udara di malam hari",positif,,
alun alun,"Bagus alun alunx... ada taman bermain anak,ada masjidx, spot foto2x jg banyak, tempatx bersih",positif,positif,
alun alun,Banyak taman dan wahana permainan yang rusak ,,negatif,
alun alun,"Sejak ada bianglala dan bunga2 warna pink, alun2 jadi nampak indah, instagramable.. Apalagi kesini pagi2 dan sore2",positif,,
alun alun,tempat nyaman juga bersih. jadi kangen main kesana,positif,positif,
alun alun,Bagus bersih asri,positif,positif,
alun alun,"Tempat luas,bersih,komplit,ada taman bermain,dekat masjid,dan kuliner,yang paling menarik bianglalanya free",positif,positif,
alun alun,Tempatnya enak welcome bgt buat anak2 juga...,positif,,
alun alun,"Bersih , rapi , banyak arena bermain , dan banyak spot foto bagus",positif,positif,
alun alun,Tempat yg bisa jadi rekomendasi untuk berlibur bersama keluarga dan kerabat .,positif,,
alun alun,"Banyak hal baru yg sy tmui dsana sjak thn 2005 hingga skg 2021
Kesanny skg jauh lbih Indah Bersih dan banyak media prmainan utk anak² cocok sekali utk bersantai brsama keluarga.
Alhamdulillah punya istri org Lamongan",positif,positif,
alun alun,"Tempatnya nyaman buat nongkrong..
Sayang untuk sarana bermain mohon untuk sgra diperbaiki soalnya banyak yg rusak...",,negatif,
alun alun, Tempatnya strategis,,,positif
alun alun,"Sangat recomend buat liburan keluarga, terimakasih juga buat penggiat literasinya bisa sambil baca buku",positif,,
alun alun,Bersih dan terawat,,positif,
alun alun,Tempatnya bersih dan nyaman buat nongkrong bersama keluarga,,positif,
alun alun,"Tempatnya lumayan nyaman, asik buat menikmati udara malam dikota lamongan. Bianglala yang ada disana menambah keciamikan alun alun ini",positif,,
alun alun,Alun alun kota Lamongan sekarang tambah bagus indah pemandangannya,positif,,
alun alun,Bersih klo bisa mainan Yg udh rusak d bagus'i lg,,negatif,
alun alun,"Ada permainan buat anak, tempat luas, dekat masjid Jami, sambil nunggu sholat",positif,positif,
alun alun,sangat direkomendasikan untuk menghabiskan waktu dengan keluarga,positif,,
alun alun,"Bagus tempat nya, perlu ditambah spot foto yg lebih",positif,,
alun alun,Kereeen buat ajak main anak2 pas mudik asal jangan siang2 ya panas hehehehe,positif,,
alun alun,relatif bersih dan bikin nyaman,,positif,
alun alun,Cocok buat hiburan keluarga dikarenakan disini lengkap permainan buat anak2,positif,,
alun alun,Mantab gratis naik bianglala,positif,,
alun alun,Bru prtma kli main ksini.....yg pling kusaka ada swafoto psawat trbng.....dn biang lala,positif,,
alun alun,Nasi sego Boran sip....,positif,,
alun alun,Bayak permainan buat anak2. Kalau anak saya ke alun2 lamongan.... kalau diajak pulang tu gak mau.... maunya main...... terus,positif,,
alun alun,"alun alun kota yg bersih, untuk kuliner Nasi Boranan yg khas lamongan, rasanya cukup nikmat",positif,positif,
alun alun,Tempat paling sering dikunjungi saat weekand bareng keluarga,positif,,
alun alun,Cocok utk santai bersama keluarga di sore hari sampai malam,positif,,
alun alun,"Banyak permainan anak, tempat nya nyaman",positif,positif,
alun alun,"permainan anak"" tolong sering dicek kelayakannya,untuk parkir tolong digratiskan untuk plat Lamongan.",,negatif,
alun alun,"Tamannya luas, suasananya juga rindang dan asri, plus deket2 sana banyak banget yg jual makanan, jadinya kalo laper bisa lgsg makan",positif,positif,
alun alun,Tempat hiburan alternatif bagi warga kota lamongan. Beberapa wahana bisa ditemukan di sekitar alon alon kota.,positif,,
alun alun,"Anak saya senang klo diajak main ke alun alun lamongan, semoga kebersihan dan permainan2 nya yang ada bisa lebih dijaga lagi",,negatif,
alun alun,Anak anak saya senang saat bermain disana..,positif,,
alun alun,Taman bermain buat anak2..tempat bersih nyaman,positif,positif,
alun alun,"Banyak tikus, penerangan kurang, alat bermain tidak terawat",,negatif,
alun alun,Ruang terbuka publik yg kaya wahana permainan,positif,,
alun alun,"Cukup representatif untuk rekreasi keluarga, tetep jaga prokes ya gaeesss",positif,,
alun alun,"Tempat bermain dan berkumpul bersama anak di pusat kota lamongan..
Banyak aneka kuliner dan juga mainan untuk anak2..
Tempatnya luas dan juga nyaman..
Dekat dengan pasar besar dan juga masjid agung..",positif,positif,
alun alun,Tempat yg rekomend bgt untuk bersantai bersama keluarga ataupun teman bahkan pasangan. Melepas lelah berkendaraan mungkinuntuk singgah sejenak,positif,,
alun alun,"Bersih, enak buat olahraga atau bersantai pagi bareng keluarga",positif,positif,
alun alun,Alun-alunnya cukup bersih,,positif,
alun alun,Tmpat yg co2k untuk refresing anak2,positif,,
alun alun,Tempat yang menyenangkan untuk bermain bersama keluarga.,positif,,
alun alun,Taman alun-alun yg bagus terutama di tempatkan masjid agung di situ sangat berguna sekali,positif,,
alun alun," di taman bermainnya beberapa alat bermain  rusak, mungkin karena terlalu sering dipakai.",,negatif,
alun alun,Bermain bersama anak2.. sayangnya bianglala tidak beroperasi padahal menurut info sudah beroperasi,negatif,,
alun alun,Bagus tp ada beberapa titik kurang terawat dan juga parkir yang masih memakai bahu jalan,,negatif,
alun alun,"Bersih, nyaman klo untuk jogging",,positif,
alun alun,"Masjidnya indah dan megah syangnya td ada area parkir khusus masjid,,prkir di area alun2",positif,negatif,
alun alun,Alun alun lamongan terkesan tertata,,positif,
alun alun,"Tempat parkirnya mudah, sekarang ada stan makannya di sisi timur jadi lebih enak. Luas banget",,positif,
alun alun,taman dan tempatnya asik buat nyatai dan buat liburan,positif,,
alun alun,"Sekarang alun-alun lamongan nggak seperti dulu.. dulu ramai asik
Sekarang sepi nggk ada pa2 cuman dibaut tempat pacaran",negatif,,
alun alun,"beberapa fasilitas baru, suka dg banyaknya desain dudukan di landscape nya hanya masih kurang pohon peneduh saja",,positif,
alun alun,"Setelah berkendara jauh kami bisa istrhat dsni dengan santai, parkiran aman juga",,positif,
alun alun,Salah satu alun-alun terbaik dan ternyaman di Indonesia,positif,,
alun alun,Tempat refreshing bagi warga Lamongan yg ada tempat bermainnya dan ada juga pohon kurma yang sudah keluar manggarnya,positif,,
alun alun,"Kalo Minggu rame banget, mau cari sarapan macem2",,positif,
alun alun,"Tempat asyik buat main waktu malam,hangout sama keluarga",positif,,
alun alun,Tempat yg asri enak sekali buat santai sambil nunggu shalat berjamaah di masjid agung Lamongan,positif,,
alun alun,Kotor banyak sampah bertebaran dimana2... Aku orang Surabaya yang main kesana melihat banyak orang lokal suka buang sampah seenaknya,,negatif,
alun alun,Tempat sih sejuk...banyak temapt duduk nya,positif,positif,
alun alun,Kesana menarik sambil istirahat dan sholat Ashar berjamaah di masjid belakang alun alun.,positif,,
alun alun,"Kalo sore banya orang joging dan olahraga, tempatnya sejuk dan rumayan asri",positif,,
alun alun,Sebulan sekali saya selalu rutin goes kesini. Dari sby - alun2 lamongan. Tempatnya lumayan bersih. Nyaman dan sippp pokoknya buat lamongan,,positif,
alun alun,Alun alun yang lengkap dan nyaman untuk bermain,,positif,
alun alun,"Bagus,rapi,bersih,tempatnya nyaman...cocok jg utk tmpat bermain anak-anak a",positif,positif,
alun alun,"Alun-alunnya dan masjidnya indah, ramai bikin betah santai disini bersama keluarga",positif,,
alun alun,Taman hiburan keluarga yang sangat strategis di tengah kota,,,positif
alun alun,"Tempat ini sangat cocok untuk anak kecil, tempat bermain sangat beragam dan banyak juga. Selain itu, tempatnya di depan masjid.",positif,positif,
alun alun,Asyik banyak mainan tapi perlu pemeliharaan untuk mainan rusaknya,,negatif,
alun alun,"Tempatnya bersih terawat, nyaman dan banyak mainan anak2",positif,positif,
alun alun,"Alun-alunnya bagus dan bersih. Tertata apik. Tempat bermain warga lokal lamongan. Ada bianglala lumayan besar, play park untuk anak-anak, kandang burung juga ada.

Untuk parkir di sekeliling area alun-alun.",positif,positif,
alun alun,"Tempatnya asik, banyak hiburan, banyak kuliner, semoga bisa terus berkembang",positif,positif,
alun alun,"Bisa buat santai bareng keluarga,, sayang kebersihannya tidak terjaga,",positif,negatif,
alun alun,"Masjid Agung Lamongan, areanya luas masih banyak pohon rindang, dekat dg alun2.",,positif,
alun alun,"Banyak orang jualan, cocok untuk bersantai, jogging. Halaman alun² luas dan sejuk banget banyak pepohonan",positif,positif,
alun alun,"Taman alun"" kota lamaongan kurang di rwat jadi tidak sedap d pandang,mainan komidi putarnya rusak tidak segera d perbaiki sehingga tidak bisa d nikmati.kolam air mancur dindingnya berlumut,tidak di bersihkan oleh unit lingkungan hidup.lampu banyak yg padam,sehingga d khawatirkan terjadi tindakan asusila.",,negatif,
alun alun,Tamannya bgus cuma bnyak yg rusak untuk permainan anak²nya,,negatif,
alun alun,Permainan tdk safety sama skali..perlu baikan,negatif,,
alun alun,Luas sejuk nyaman,,positif,
alun alun,"Bagus,, byk tempat bermain",positif,,
alun alun,"Tempat ini baik untuk Rekreasi dan berolahraga ringan, juga pagi baik untuk menambah imun karena oksigen melimpah",positif,,
alun alun,Tempat yang nyaman untuk bermain dengan anak-anak,,positif,
alun alun,"Cukup luas dengan dilengkapi beberapa permainan anak dan taman, lumayan buat sekedar olahraga",positif,,
alun alun,Nyaman tentram disaat jelang shubuh berjamaah disebelah barat,,positif,
alun alun,Tempat yang cocok untuk membawa anak bagi yang sudah berkeluarga,positif,,
alun alun,"Tempatnya luas, mainan anak² banyak",positif,,
alun alun,"Pada saat ini fasilitas² di alun² membutuhkan perawatan.
Alangkah baiknya di jadwalkan perawatan secara berkala per/brp bulan sekali demi kenyamanan&keamanan bersama.
#Lamongan_megilan",,negatif,
alun alun,Masya Allah indah,positif,,
alun alun,Tempat Kumpul Keluarga Yang Nyaman Dan Menyenangkan,positif,,
alun alun,"orang jualan dilarang jadi sepi alun- alunnya, sebenanya cukup bagus tempatnya",,negatif,
alun alun,"Terakhir ke sini 2009
Sekarang sudah banyak berubah
Banyak mainan untuk anak",positif,,
alun alun,"Tempat rame, halaman bersih. Ada playground juga",positif,positif,
alun alun,"Bagus,, bersih jg tempatnya",,positif,
alun alun,"alun alun Lamongan bersih, indah,nyaman dan byk arena permainan bagi anak2x.",positif,positif,
alun alun,"Alun2nya luas, banyak permainan anak2,",positif,,
alun alun,"Sambil nunggu berbuka main ke alun-alun Lamongan dulu. Setelah direnovasi, Alun-Alun Kota Lamongan menjadi lebih indah",positif,,
alun alun,"Tempatnya bersih bangettttt deket sama masjid agung. Luas, recomended buat ajak-ajak ada tempat bermain",,positif,
alun alun,"Bagus, Bersih, Dekat Masjid Agung yg juga bersih dan Indah",positif,positif,
alun alun,Taman kota yang asri di pusat kota Lamongan,positif,,
alun alun," pedagang PKL kurang tertata rapi. Alun"" terlihat asyik kl para pedagangnya banyak and tertata rapi",,negatif,
alun alun,Bagus daa tempat bermain dan dekat masjid agung,positif,positif,
alun alun,Sangat nyaman untuk joging pagi hari. Udaranya masih segar n bersih⁸,,positif,
alun alun,"bagus, banyak permainan buat anak anak, hanya saja masalah penerangan saya rasa masih kurang.",positif,negatif,
alun alun,"Bagus sekali, rindang ada bianglala dan air mancur",positif,,
alun alun,"bagus luas, cocok buat bawa main anak² ada buat workout juga.",positif,,
alun alun,"Banyak wahana main di taman spt ayunan, perosotan, jungkat-jungkit, peralatan olahraga, air mancur, bianglala, sarang burung, dsb dan taman benar2 terjaga dan terawat. Dekat dengan masjid juga. Mantabs",positif,,
alun alun,"Tempat nya bersih, tertata dgn baik, aman dan cukup luas.. ",,positif,
alun alun,Pengen naik bianglala nya tapi ga buka2,negatif,negatif,
alun alun,Tempatnya bersih nyaman,,positif,
alun alun,"Setiap hari Minggu mesti di tutup untuk car free day, Tempat jogging fav masy kota Lamongan. Dan banyak spot menarik buat foto",positif,,
alun alun,Nyaman buat ngajak anak² bernain d sini,positif,,
alun alun,Lumayan bagus buat bersantai dah spot foto. Bagian selatan bayar parkir nya 3k,positif,positif,
alun alun,Tamannya luas dan bersih,,positif,
alun alun,"Bagus, cocok buat santai.. banyak jajanan juga",positif,positif,
alun alun,tempat yg nyaman unt ank² bermain,positif,,
alun alun,Tiket parkir mahal+wifi eror,,negatif,
alun alun,Majib di kunjungi buat hiburan rekreasi sama keluarga,positif,,
alun alun,Tempat nya bersih cocok buat main anak-anak wkwkwkw,,positif,
alun alun,"Tempat Nyaman ,Rindang dan adem ,banyak permainan anak ,banyak tempat untuk istirahat ,asyik untuk berfoto ria .",positif,,
alun alun,"Meski kurang terawat, tp cukup lumayan",,negatif,
alun alun,bianglala jarang buka,negatif,,
alun alun,Alun2nya bersih banyak permainan anak2 ditaman,positif,positif,
alun alun,"Bersih, menarik, lebih tertata, ada mainan, ada play ground",positif,positif,
alun alun,"Salah satu alun"" terbersih yang pernah saya kunjungi, banyak tempat bersantai , pepohonan rindang, dan parkir luas.",positif,positif,
alun alun,Cocok buat healing tipis2,positif,,
alun alun,"bagus si sebenernya, tp sedikit gelap",,negatif,
alun alun,Setahun lebih gak ke alun-alun. Ketika kesini lagi sudah banyak berubah. Lebih bagus dan lebih menyenangkan. ,positif,,
alun alun,Lumayan. Beberapa tempat bermain sudah perlu diperbaiki sepertinya. Semoga ke depannya lebih baik,,positif,
alun alun,Tempatnya nyaman sejuk,,positif,
alun alun,Buat istirahat sejenak boleh lah. Semoga toiletnya bisa lebih bersih lagi.,positif,negatif,
alun alun,"Pengalaman saya di alun-alun Lamongan itu sangat indah dan sehat , menarik",positif,,
alun alun,Setelah 3 tahun akhirnya bisa mudik lagi ke kampung halaman,,,
alun alun,"Tempatnya bagus buat CFD di hari libur, recomended banget",positif,,
alun alun,"Pemandangan yg bagus...
Banyak spot foto
Dekat dengan masjid",positif,positif,
alun alun,"Taman kota yg tenang, cocok buat refres saat sore hari.",positif,,
alun alun,Lumayan ramai..tempat kulinernya juga banyak,,positif,
alun alun,wahana bermain seru untuk anak2 tempatnya bersih,positif,positif,
alun alun,"Meskipun tiap hari bermain di alun"" gk akan pernah bosan....banyak sekali permainan nya ...ak suka",positif,,
alun alun,"Fasilitasnya bagus. Tapi makin kesini kok banyak yg tidak terawat seperti lampu taman yg mati, dan keran air cuci tangan tidak menyala",,negatif,
alun alun,Tempatnya bagus,,,
alun alun,Tempat yang untuk bermain dengan sanak keluarga,positif,,
alun alun,"Banyak permainan untuk anak-anak, ada wahana bianglala juga, terus juga tamannya bagus dan asri,, bagus untuk foto"" Dan juga bagus untuk liburan bersama keluarga..",positif,,
alun alun,Kita sebagai warga kota Lamongan selalu menjaga dan merawatnya,,positif,
alun alun,Tempat nya ramai di kota Lamongan parkir agak susah untuk kendaran mobil,,negatif,
alun alun,Tempat yang bisa digunakan sebagai wahana rekreasi keluarga,positif,,
alun alun,. Beberapa arena bermain ada yang kurang terawat kondisinya. Berkarat dan hampir patah. ,,negatif,
alun alun,"Kurang penerangan,, jadi ada spot2 buat orang pacaran,, permainan lumayan banyak,tapi ada sebagian yang rusak juga",,negatif,
alun alun,bangun pagi kerja habis kerja ngopi habis ngopi tidur lanjut kerja lagi,,,
alun alun,"Bersih alun-alunnya, ramah anak juga. Betah berlama-lama disini",,positif,
alun alun,Suasana sejuk dan pemandangan kota yang indah dengan berbagai mainan edukasi dan hiburan yang lumayan dapat dinikmati bersama keluarga,positif,,
alun alun,"Semakin bersih ..semakin bagus ..
Lamongan megilan",,positif,
alun alun,"Bagus,anak saya suka",,,
alun alun,"Banyak arena bermain, hiburan gratis buat warga",positif,,
alun alun,"Wajar sepi kalau dibanding yg dulu, terus lampu2 di bagian tempat bermain anak2 bisa diperbanyak karena terkesan remang remang",,negatif,
alun alun,"Bersih , tertata, ada mini aviary ,.jalur rapi hati2 jalanan kota agak ramai",positif,positif,negatif
alun alun,Bagus bt tempat istirahat sejenak melepas lelah ,positif,,
alun alun,"Cukup ramai di hari minggu, mainan favorit anak2 yaitu prusutan,
Ada banyak spot foto yg bagus..ada monumen pesawat,taman burung, air mancur,  bianglala, dll.. Tempat yg murah meriah untuk bermain anak dan keluarga",positif,positif,
alun alun, bianglala dan perpustakn tutup. WC juga kurang baik,negatif,negatif,
alun alun,"Luas, bersih, rapi dan RAMAH ANAK .. Luar biasa..",,positif,
alun alun,wahana permainan juga namun tidak beroperasi,negatif,,
alun alun,Recommended banget,,,
alun alun,Sanggat indah  dan yaman  teruta buat anak2 main di sini,positif,,
alun alun,"Bagus, banyak arena bermain anak².",positif,,
alun alun,Bagus ada permainan anak² y lumayan buat anak bermain,positif,,
alun alun,"Gak terawat....banyak fasilitas yg gak berfungsi alias rusak parah dan terabaikan. Malam hari serasa di dalam kiburan, gelap lampu2nya banyak yg sudah mati, hampir 20% yg masih nyala. 24-05-2021. Mohon bapak bupati yg baru pak yess. Alun2 di perhatosaken.",,negatif,
alun alun,"Tempat bermain bareng keluarga, sarana bermain sudah di sediakan.. malam hari lebih ramai, ada komedi putar dan taman yang luas",positif,,
alun alun,Enak dan pas bwt liburan tipis2 bersama keluarga,positif,,
alun alun,"Bersih, terawat",,positif,
alun alun,ketersediaan parkiran mobil agak sulit,,negatif,
alun alun,banyak tempat bermain anak anak,positif,,
alun alun,"Tempat bermain yg murah meriah terutama bagi anak2,lokasinya di tengah kota dekat masjid agung lamongan dan banyak penjual jajanan di kawasan PKL timur alun2.",positif,positif,positif
alun alun,"Keren sih, sekarang bangunan nya makin di perbaiki",,positif,
alun alun,Oke laaa,,,
alun alun,Mantaaaab.....sangat  memuaskan  untuk  refreshing  bersama  seluruh  keluarga.....,positif,,
alun alun,Tempat beemain yg menyenangkan..,positif,,
alun alun,"Ramah buat anak"" .
Cocok buat akhir pekan",positif,,
alun alun,"nuruti anak minta kesini
alhamdulillah tidak rame",positif,,
alun alun,"Bersih, banyak spot2 yg bagus. Beda jauh sm alun2 kota sendiri",positif,,
alun alun,Tempat yg cocok buat ajak anak2. Banyak Playground.. tempat luas...,positif,,
alun alun,Tempat yg menyenang kan,positif,,
alun alun,"Sangat bagus untuk anak2, bersih dan indah",positif,positif,
alun alun,Kalau malam sering terlihat gelap karena lampu2 banyak yg tidak menyala,,negatif,
alun alun,"Tempat ini sangatlah nyaman enk buat main dan jln2 ma klrg.
Didukung dgn byknya mainan anak2 saat mlm hari...pokoknya djmin happy daahh.
oooo...yaaa jgn lupa disini/ alon2 sugio byk para pedagang kaki lima dgn varian menu alias masakan dan mknn ringan.",positif,positif,
alun alun,"Ruang publik yg nyaman dan aman buat keluarga khususnya anak²
Fasilitas bermain yg lengkap bs buat selfi²",,positif,
alun alun,"Sangat Fantasi Dan Cocok buat Bermain, Bersantai , Healing, Refresing Dan Lain Lain.",positif,,
alun alun,Wisata keren sekali,positif,,
alun alun,"Bagus, banyak sarana bermain untuk anak anak",positif,,
alun alun,Anak bahagia saat bermain bersama burung burung,positif,,
alun alun,Keren alun alun kota lamongan tapi kebersihan nya kurang bersih.  Dan beberapa wahana ada yang agak rusak,,negatif,
alun alun,"Untuk hiburan gratis ajak anak dan cucu.
Full mainan dan jajanan merakyat.
Sayang dampak pandemi covid-19 belum pulih.",positif,positif,
alun alun,Arena permainan dirasa masih baru tp penerangan kurang baik,,negatif,
alun alun,"Sarana permaian gratis untuk warga Lamongan, walaupun banyak fasilitas yang telah rusak",,negatif,
alun alun,"area anak2 ada pilihan bermainya tapi lebih diperhatikan lagi karena ada beberapa fasilitas ank2 yg rusak, membahayakan ank2
area lain saya rasa sudak cukup bagus",,negatif,
alun alun,"spot istirahat oke, banyak pilihan makan dan minuman,ada masjid agung lamongan dan pasar tingkat lamongan. Silahkan kalau mau mampir dan neduh sejenak maupun seenaknya, hehehe. ""WELCOME TO LAMONGAN MEGILAN""",,positif,
alun alun,"Tempat yang sangat iconik sih ini buat lamongan, strategis di tengah2 kota juga ada wahananya juga yang sekarang jadi tambah ikonik sih ini",positif,,positif
alun alun,toiletnya ngga ada sabunnya hmmm,,negatif,
alun alun,"rame, asri, tempat yang pas untuk berkumpul dengan keluarga",positif,,
alun alun,Alhamdulillah lancar semoga diberikan sinyal yg kuat,,,
alun alun,Semakin hari semakinn bagus alun alun nya,positif,,
alun alun,Kran air yang disediakan untuk cuci tangan sama sekali gak ada yang nyala,,negatif,
alun alun,Taman bermainnya ramah anak,positif,,
alun alun,Tempat yg nyaman dari anak2 sampai orang tua,,positif,
alun alun,Aman dan nyaman untuk bermain anak2,positif,,
alun alun,"Semakin bagus tempatnya, rapi",,positif,
alun alun,"Wisata keluarga yg nyaman, asri,  aneka macam dolanan anak anak",positif,positif,
alun alun,"Ada daya tarik baru bianglala,, untuk saat ini masih gratis,, tempat nyaman dan bersih",positif,positif,
alun alun,Pokokya coba aja kesini seru kok cuman lampuya kurang terang,,negatif,
alun alun,Nyaman buat nyantai,positif,,
alun alun,Tempat luas fasilitas umum banyak yang rusak,,negatif,
alun alun,"Banyak wahana bermain untuk anak, ada kandang burung dara, sehingga mirip2 di kota paris. Ada banyak burung2 bertebangan dan jinak. Dijamin gak bakal nyesel jika pas ke Lamongan, memyempatkan mampir ke alun2 lamongan.",positif,,
alun alun, klau mlm hari peneranganya kurang,,negatif,
alun alun,Sangat bersih n nyaman,,positif,
alun alun,"bersih, luas, aman, dan nyaman",,positif,
alun alun,Mudik kmrn tambah bagus tempatnya,positif,,
alun alun,Menyenangkan dan tempat nya bagus cocok untuk anak2 dan anak muda2,positif,,
alun alun,Cukup nyaman buat nyantai² bareng keluarga,positif,,
alun alun,"agak susah cari toilet karna ditutup, sayang pas kesana wahananya ditutup agak kecewa sih tapi ya sudah",negatif,negatif,
alun alun,Sangat menyenangkan dg kota soto lamongan,positif,,
